,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,377.0,385.0,263.0,265.0,283.0,323.0,365.0,417.0,421.0,323.0,438.0,526.0,552
Expenses,341.0,347.0,237.0,238.0,254.0,290.0,330.0,378.0,379.0,289.0,400.0,487.0,512
Operating Profit,36.0,38.0,26.0,27.0,29.0,33.0,36.0,39.0,42.0,35.0,38.0,40.0,40
OPM %,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,7
Other Income,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4
Interest,23.0,23.0,20.0,20.0,21.0,22.0,23.0,24.0,26.0,23.0,24.0,23.0,26
Depreciation,7.0,8.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,8.0,8
Profit before tax,7.0,9.0,3.0,4.0,5.0,8.0,9.0,11.0,11.0,6.0,9.0,10.0,10
Tax %,28.0,32.0,32.0,29.0,36.0,34.0,32.0,35.0,2.0,30.0,26.0,26.0,
Net Profit,5.0,6.0,2.0,3.0,3.0,5.0,6.0,7.0,11.0,4.0,6.0,7.0,8
EPS in Rs,4.69,5.32,1.78,2.36,2.41,4.0,4.84,5.69,8.25,3.37,4.93,5.58,5.92
