,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.00,0.2,0.31,2.3,0.59,0.99,0.49,2.01,1.16,0.78
Expenses,0.06,0.05,0.06,0.07,0.21,0.28,2.33,0.77,0.97,0.48,2.03,1.24,0.68
Operating Profit,-0.06,-0.05,-0.06,-0.07,-0.01,0.03,-0.03,-0.18,0.02,0.01,-0.02,-0.08,0.10
OPM %,,,,,-5.0,9.68,-1.3,-30.51,2.02,2.04,-1.0,-6.9,12.82
Other Income,0.00,0.00,0.00,-3.00,0.0,0.0,-0.13,0.17,0.03,0.0,0.0,0.0,0.00
Interest,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,-0.06,-0.05,-0.06,-3.07,-0.01,0.03,-0.16,-0.01,0.05,0.01,-0.02,-0.08,0.10
Tax %,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,20.0,0.0,-50.0,0.0,
Net Profit,-0.06,-0.05,-0.06,-3.07,-0.01,0.03,-0.16,-0.01,0.03,0.01,-0.04,-0.08,0.11
EPS in Rs,-0.11,-0.09,-0.11,-5.61,-0.02,0.05,-0.29,-0.02,0.05,0.02,-0.07,-0.15,0.21
