,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.38,1.68,1.95,2.1,1.96,2.93,2.14,2.39,2.99,2.83,2.74,0.52,0.0
Expenses,1.88,1.49,2.02,2.23,1.91,2.77,2.18,2.45,3.03,3.01,3.01,0.76,0.49
Operating Profit,-0.5,0.19,-0.07,-0.13,0.05,0.16,-0.04,-0.06,-0.04,-0.18,-0.27,-0.24,-0.49
OPM %,-36.23,11.31,-3.59,-6.19,2.55,5.46,-1.87,-2.51,-1.34,-6.36,-9.85,-46.15,
Other Income,0.05,5.99,0.01,10.75,0.0,0.01,0.07,28.84,0.12,0.11,0.0,0.02,0.44
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.07,0.0
Depreciation,0.55,0.55,0.51,0.49,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
Profit before tax,-1.0,5.63,-0.57,10.13,-0.1,0.01,-0.14,28.61,-0.09,-0.24,-0.44,-0.45,-0.21
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-1.0,5.64,-0.57,10.12,-0.1,0.01,-0.14,28.61,-0.09,-0.24,-0.45,-0.45,-0.21
EPS in Rs,-0.56,3.18,-0.32,5.71,-0.06,0.01,-0.08,16.14,-0.05,-0.14,-0.25,-0.25,-0.13
