,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.65,0.5,0.59,0.73,0.51,0.18,0.88,0.5,0.21,2.46,1.21,0.13,0.03
Expenses,0.59,0.57,0.58,0.85,0.71,0.52,0.89,0.72,0.54,1.72,1.30,0.68,0.63
Operating Profit,0.06,-0.07,0.01,-0.12,-0.2,-0.34,-0.01,-0.22,-0.33,0.74,-0.09,-0.55,-0.60
OPM %,9.23,-14.0,1.69,-16.44,-39.22,-188.89,-1.14,-44.0,-157.14,30.08,-7.44,-423.08,-2000.00
Other Income,0.06,0.08,0.08,0.03,0.09,0.1,0.09,0.12,0.12,0.15,0.14,0.22,0.17
Interest,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.0,0.01
Depreciation,0.06,0.05,0.05,0.06,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03
Profit before tax,0.05,-0.05,0.04,-0.15,-0.16,-0.27,0.05,-0.12,-0.23,0.79,0.00,-0.35,-0.47
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.33,0.0,0.0,,0.0,
Net Profit,0.05,-0.06,0.04,-0.14,-0.16,-0.27,0.05,-0.13,-0.24,0.79,-0.01,-0.36,-0.46
EPS in Rs,0.12,-0.14,0.09,-0.32,-0.37,-0.62,0.12,-0.3,-0.55,1.83,-0.02,-0.83,-1.06
