,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,7537.0,8198.0,8906.0,9733.0,9008.0,7553.0,7541.0,10095.0,12206.0,12719.0,16069.0,27773.0,22870
Expenses,6707.0,7512.0,8229.0,8996.0,8354.0,6795.0,6730.0,8894.0,10281.0,10249.0,13804.0,25951.0,20844
Operating Profit,830.0,686.0,677.0,737.0,654.0,759.0,811.0,1200.0,1925.0,2470.0,2265.0,1822.0,2026
OPM %,11.0,8.0,8.0,8.0,7.0,10.0,11.0,12.0,16.0,19.0,14.0,7.0,9
Other Income,72.0,93.0,103.0,103.0,32.0,133.0,172.0,-2.0,192.0,470.0,374.0,222.0,169
Interest,130.0,140.0,209.0,164.0,267.0,255.0,157.0,247.0,504.0,291.0,109.0,320.0,288
Depreciation,308.0,267.0,282.0,216.0,111.0,92.0,85.0,119.0,287.0,289.0,300.0,308.0,310
Profit before tax,464.0,372.0,289.0,459.0,308.0,544.0,740.0,832.0,1327.0,2360.0,2231.0,1416.0,1598
Tax %,72.0,43.0,19.0,39.0,52.0,34.0,33.0,30.0,8.0,26.0,30.0,27.0,
Net Profit,129.0,212.0,235.0,280.0,147.0,359.0,495.0,585.0,1226.0,1748.0,1566.0,1034.0,1137
EPS in Rs,3.8,5.73,5.87,7.08,5.31,8.7,11.99,14.18,29.46,39.76,37.62,24.85,27.34
