,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1113.0,1267.0,1167.0,1192.0,1298.0,1535.0,1913.0,2124.0,1993.0,1796.0,2239.0,2806.0,2909
Expenses,1016.0,1145.0,1035.0,1055.0,1146.0,1367.0,1703.0,1896.0,1804.0,1642.0,2089.0,2638.0,2708
Operating Profit,96.0,122.0,132.0,137.0,152.0,168.0,210.0,229.0,189.0,154.0,149.0,168.0,202
OPM %,9.0,10.0,11.0,11.0,12.0,11.0,11.0,11.0,9.0,9.0,7.0,6.0,7
Other Income,41.0,11.0,2.0,1.0,2.0,-24.0,6.0,6.0,62.0,11.0,9.0,20.0,19
Interest,26.0,36.0,37.0,39.0,42.0,48.0,41.0,42.0,36.0,16.0,11.0,7.0,8
Depreciation,53.0,73.0,77.0,79.0,87.0,88.0,92.0,79.0,90.0,92.0,102.0,110.0,112
Profit before tax,58.0,24.0,20.0,20.0,26.0,8.0,82.0,114.0,124.0,56.0,45.0,71.0,100
Tax %,18.0,17.0,-5.0,0.0,9.0,-63.0,26.0,33.0,32.0,16.0,28.0,32.0,
Net Profit,48.0,20.0,21.0,20.0,24.0,13.0,61.0,76.0,85.0,47.0,32.0,48.0,67
EPS in Rs,7.96,3.38,3.47,3.34,3.99,2.2,10.1,11.69,13.0,7.26,4.98,7.35,10.25
