,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,76.0,96.0,93.0,138.0,159.0,195.0,207.0,332.0,284.0,467.0,613.0,1215.0,1270
Expenses,74.0,92.0,89.0,134.0,154.0,186.0,191.0,306.0,261.0,434.0,573.0,1161.0,1212
Operating Profit,2.0,4.0,4.0,4.0,6.0,9.0,16.0,26.0,23.0,33.0,41.0,55.0,58
OPM %,2.0,4.0,4.0,3.0,4.0,5.0,8.0,8.0,8.0,7.0,7.0,5.0,5
Other Income,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,9
Interest,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4
Profit before tax,-0.0,2.0,2.0,2.0,3.0,7.0,15.0,24.0,22.0,32.0,39.0,55.0,60
Tax %,8.0,13.0,26.0,20.0,24.0,29.0,34.0,28.0,25.0,26.0,25.0,26.0,
Net Profit,-0.0,1.0,1.0,2.0,2.0,5.0,10.0,17.0,17.0,24.0,29.0,41.0,45
EPS in Rs,-0.38,4.97,4.31,5.76,7.55,17.31,6.34,11.24,10.77,15.54,18.74,26.46,28.75
