,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,81.0,71.0,71.0,78.0,78.0,79.0,96.0,88.0,83.0,74.0,98.0,111.0,113
Expenses,59.0,52.0,55.0,56.0,57.0,56.0,68.0,61.0,61.0,60.0,72.0,87.0,88
Operating Profit,22.0,19.0,16.0,22.0,21.0,23.0,28.0,26.0,22.0,13.0,26.0,23.0,24
OPM %,27.0,27.0,22.0,28.0,27.0,29.0,29.0,30.0,26.0,18.0,26.0,21.0,22
Other Income,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2
Interest,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1
Depreciation,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5
Profit before tax,18.0,15.0,13.0,20.0,18.0,19.0,25.0,23.0,18.0,9.0,23.0,20.0,21
Tax %,37.0,33.0,33.0,34.0,30.0,25.0,34.0,28.0,26.0,24.0,27.0,26.0,
Net Profit,11.0,10.0,8.0,13.0,13.0,15.0,16.0,16.0,13.0,7.0,17.0,15.0,15
EPS in Rs,50.4,44.22,37.51,57.96,55.73,64.49,72.36,72.58,59.73,30.49,75.02,64.8,67.42
