,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3195.0,2320.0,6917.0,1649.0,3678.0,3702.0,6340.0,3141.0,3962.0,4153.0,6479.0,3533.0,4009.0
Expenses,2568.0,1864.0,4937.0,1579.0,2814.0,2872.0,4762.0,2618.0,3093.0,3290.0,4647.0,2860.0,2995.0
Operating Profit,627.0,456.0,1981.0,70.0,864.0,829.0,1578.0,522.0,868.0,863.0,1832.0,673.0,1014.0
OPM %,20.0,20.0,29.0,4.0,23.0,22.0,25.0,17.0,22.0,21.0,28.0,19.0,25.0
Other Income,27.0,24.0,58.0,45.0,62.0,60.0,64.0,82.0,74.0,59.0,66.0,140.0,137.0
Interest,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,2.0,10.0,2.0,1.0,2.0
Depreciation,97.0,100.0,97.0,97.0,99.0,98.0,106.0,99.0,109.0,106.0,114.0,109.0,108.0
Profit before tax,558.0,380.0,1936.0,18.0,826.0,791.0,1531.0,504.0,831.0,806.0,1782.0,703.0,1041.0
Tax %,29.0,29.0,30.0,27.0,26.0,26.0,25.0,29.0,26.0,25.0,23.0,25.0,25.0
Net Profit,399.0,278.0,1368.0,24.0,625.0,596.0,1155.0,366.0,624.0,614.0,1382.0,539.0,790.0
EPS in Rs,0.55,0.38,1.87,0.03,0.85,0.82,1.58,0.5,0.85,0.84,1.89,0.74,1.08
