,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2816.0,3147.0,3431.0,5310.0,6972.0,6288.0,3893.0,2969.0,1908.0,117.0,2.0,2454.0,3
Expenses,1588.0,2124.0,2832.0,4275.0,5668.0,5127.0,3147.0,2504.0,1301.0,188.0,-230.0,34.0,72
Operating Profit,1228.0,1023.0,599.0,1035.0,1303.0,1161.0,745.0,464.0,607.0,-71.0,232.0,2420.0,-68
OPM %,44.0,32.0,17.0,19.0,19.0,18.0,19.0,16.0,32.0,-61.0,10762.0,99.0,-2070
Other Income,28.0,26.0,44.0,294.0,91.0,-92.0,112.0,1279.0,-246.0,69.0,-475.0,-47.0,2436
Interest,89.0,132.0,179.0,219.0,218.0,279.0,279.0,167.0,219.0,253.0,0.0,0.0,0
Depreciation,149.0,171.0,200.0,285.0,325.0,349.0,299.0,169.0,264.0,283.0,0.0,0.0,0
Profit before tax,1019.0,746.0,264.0,826.0,852.0,441.0,279.0,1408.0,-123.0,-538.0,-243.0,2372.0,2368
Tax %,24.0,26.0,14.0,19.0,29.0,51.0,14.0,4.0,-93.0,20.0,-0.0,6.0,
Net Profit,776.0,552.0,231.0,667.0,609.0,215.0,240.0,1349.0,-236.0,-430.0,-244.0,2235.0,2229
EPS in Rs,70.98,49.44,16.93,53.25,36.33,8.02,23.07,118.73,-11.23,-21.08,-10.12,204.58,204.93
