,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.89,0.74,0.38,0.72,0.79,0.67,0.83,0.66,0.65,0.65,0.53,0.57,0.56
Expenses,1.28,1.01,0.89,1.0,0.8,0.86,0.87,0.81,6.18,0.72,3.48,0.65,0.68
Operating Profit,-0.39,-0.27,-0.51,-0.28,-0.01,-0.19,-0.04,-0.15,-5.53,-0.07,-2.95,-0.08,-0.12
OPM %,-43.82,-36.49,-134.21,-38.89,-1.27,-28.36,-4.82,-22.73,-850.77,-10.77,-556.6,-14.04,-21.43
Other Income,2.01,-0.03,0.34,0.03,0.06,0.11,0.05,0.0,6.84,0.05,2.81,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,1.59,-0.31,-0.18,-0.26,0.05,-0.08,0.01,-0.15,1.31,-0.02,-0.14,-0.08,-0.12
Tax %,0.0,6.45,0.0,0.0,0.0,0.0,0.0,-153.33,0.0,0.0,0.0,0.0,
Net Profit,1.59,-0.3,-0.18,-0.26,0.05,-0.08,0.01,-0.38,1.31,-0.02,-0.14,-0.08,-0.12
EPS in Rs,1.08,-0.2,-0.12,-0.18,0.03,-0.05,0.01,-0.26,0.89,-0.01,-0.1,-0.05,-0.08
