,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1245.0,953.0,943.0,953.0,1002.0,845.0,850.0,865.0,889.0,960.0,251.0,341.0,297
Expenses,1098.0,909.0,890.0,927.0,929.0,785.0,780.0,796.0,835.0,799.0,248.0,345.0,307
Operating Profit,147.0,45.0,53.0,26.0,73.0,60.0,71.0,70.0,54.0,161.0,3.0,-3.0,-10
OPM %,12.0,5.0,6.0,3.0,7.0,7.0,8.0,8.0,6.0,17.0,1.0,-1.0,-3
Other Income,171.0,-8.0,17.0,-68.0,7.0,74.0,75.0,100.0,1408.0,85.0,236.0,34.0,53
Interest,28.0,18.0,19.0,17.0,24.0,28.0,22.0,23.0,20.0,9.0,1.0,1.0,1
Depreciation,87.0,86.0,78.0,107.0,49.0,46.0,40.0,33.0,60.0,59.0,15.0,16.0,17
Profit before tax,203.0,-68.0,-26.0,-166.0,7.0,61.0,84.0,114.0,1383.0,177.0,221.0,13.0,25
Tax %,69.0,64.0,-35.0,-1.0,50.0,30.0,24.0,24.0,4.0,19.0,-4.0,36.0,
Net Profit,110.0,27.0,19.0,-140.0,70.0,42.0,64.0,87.0,1327.0,144.0,230.0,8.0,19
EPS in Rs,6.67,1.59,1.08,-8.39,4.06,2.47,3.75,5.17,93.81,10.05,16.89,0.24,1.31
