,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1667.0,2086.0,2619.0,2890.0,3006.0,3163.0,3806.0,4168.0,4186.0,4506.0,6086.0,6619.0,6191
Expenses,1417.0,1725.0,2217.0,2424.0,2434.0,2509.0,3106.0,3202.0,3209.0,3525.0,4365.0,5530.0,5217
Operating Profit,249.0,361.0,402.0,466.0,572.0,654.0,700.0,965.0,977.0,982.0,1720.0,1089.0,974
OPM %,15.0,17.0,15.0,16.0,19.0,21.0,18.0,23.0,23.0,22.0,28.0,16.0,16
Other Income,4.0,4.0,11.0,9.0,6.0,2.0,7.0,2.0,9.0,1.0,1.0,1.0,0
Interest,72.0,95.0,118.0,138.0,117.0,117.0,132.0,183.0,125.0,86.0,102.0,168.0,178
Depreciation,55.0,83.0,89.0,82.0,98.0,123.0,146.0,163.0,185.0,231.0,246.0,310.0,348
Profit before tax,126.0,187.0,206.0,255.0,363.0,416.0,429.0,622.0,676.0,665.0,1372.0,611.0,448
Tax %,29.0,29.0,26.0,24.0,26.0,21.0,19.0,19.0,19.0,19.0,14.0,11.0,
Net Profit,104.0,135.0,163.0,208.0,268.0,328.0,346.0,504.0,547.0,535.0,1186.0,545.0,447
EPS in Rs,3.26,4.25,4.58,5.81,7.71,9.62,10.24,14.18,15.39,15.02,32.71,15.04,12.32
