,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,46.0,38.0,49.0,56.0,51.0,48.0,82.0,84.0,77.0,95.0,138.0,128.0,126
Expenses,45.0,37.0,47.0,53.0,48.0,44.0,78.0,87.0,73.0,83.0,121.0,108.0,114
Operating Profit,1.0,1.0,2.0,2.0,3.0,4.0,4.0,-3.0,4.0,11.0,17.0,20.0,12
OPM %,3.0,4.0,5.0,4.0,6.0,8.0,5.0,-4.0,5.0,12.0,12.0,15.0,10
Other Income,1.0,1.0,-0.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,4
Interest,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,2
Depreciation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,5
Profit before tax,1.0,1.0,1.0,1.0,2.0,3.0,0.0,-6.0,-1.0,5.0,11.0,15.0,9
Tax %,16.0,24.0,33.0,43.0,37.0,42.0,-32.0,25.0,-1.0,-7.0,28.0,26.0,
Net Profit,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-5.0,-1.0,5.0,8.0,11.0,6
EPS in Rs,0.73,0.55,0.65,0.87,0.97,1.14,0.34,-3.14,-0.53,3.34,4.01,5.57,3.05
