,Mar 2007,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.01,3.64,0.95,3.21,4.24,1.35,1.09,0.27,0.91,3.92,4.9,3.8,0.66
Expenses,5.65,3.64,0.95,3.23,4.19,1.20,1.09,0.4,0.92,3.79,4.57,3.87,0.84
Operating Profit,-5.64,-0.00,-0.0,-0.02,0.05,0.15,-0.00,-0.13,-0.01,0.13,0.33,-0.07,-0.18
OPM %,-56400.0,-0.00,-0.0,-0.62,1.18,11.11,-0.00,-48.15,-1.1,3.32,6.73,-1.84,-27.27
Other Income,3.5,-0.00,0.01,0.03,-0.04,-0.15,-0.00,0.15,0.24,0.29,0.32,0.24,0.28
Interest,-0.0,-0.00,-0.0,-0.0,-0.0,-0.00,-0.00,-0.0,-0.0,-0.0,-0.0,-0.0,0.00
Depreciation,0.13,-0.00,-0.0,-0.0,-0.0,-0.00,-0.00,-0.0,-0.0,-0.0,-0.0,0.01,0.00
Profit before tax,-2.27,-0.00,0.01,0.01,0.01,-0.00,-0.00,0.02,0.23,0.42,0.65,0.16,0.10
Tax %,14.1,,-0.0,-0.0,-0.0,,,-0.0,69.57,19.05,24.62,31.25,
Net Profit,-1.95,-0.00,0.01,0.01,0.01,0.47,0.05,0.02,0.07,0.34,0.48,0.12,0.06
EPS in Rs,-3.48,-0.00,0.02,0.02,0.02,1.15,0.12,0.05,0.17,0.83,1.17,0.29,0.14
