,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,19,19,19,18,20,20,23,27,23,20,27,34,37
Borrowings,46,39,35,35,45,51,57,66,66,79,71,65,61
Other Liabilities,41,45,50,56,56,49,56,54,50,55,55,83,99
Total Liabilities,111,109,110,115,126,125,140,153,144,159,159,187,202
Fixed Assets,36,35,34,29,30,35,37,39,43,42,38,41,49
CWIP,0,0,0,0,1,3,1,4,0,0,0,1,1
Investments,1,1,1,0,0,0,0,0,0,0,0,0,0
Other Assets,74,72,75,86,95,88,102,110,101,117,121,145,153
Total Assets,111,109,110,115,126,125,140,153,144,159,159,187,202
