,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,780.0,1187.0,1468.0,1717.0,2063.0,2153.0,1859.0,1934.0,2080.0,2519.0,2842.0,3012.0,3252
Expenses,744.0,1097.0,1306.0,1468.0,1646.0,1828.0,1696.0,1778.0,1897.0,2141.0,2403.0,2556.0,2708
Operating Profit,36.0,90.0,161.0,249.0,417.0,325.0,163.0,156.0,183.0,379.0,439.0,455.0,544
OPM %,5.0,8.0,11.0,14.0,20.0,15.0,9.0,8.0,9.0,15.0,15.0,15.0,17
Other Income,15.0,15.0,28.0,39.0,48.0,103.0,99.0,10.0,-44.0,32.0,135.0,30.0,0
Interest,35.0,50.0,50.0,65.0,55.0,42.0,35.0,36.0,39.0,28.0,47.0,62.0,60
Depreciation,19.0,18.0,20.0,16.0,30.0,33.0,33.0,35.0,43.0,43.0,41.0,65.0,72
Profit before tax,-3.0,36.0,120.0,207.0,379.0,353.0,194.0,95.0,57.0,340.0,486.0,359.0,413
Tax %,26.0,18.0,8.0,30.0,34.0,34.0,36.0,37.0,-29.0,27.0,26.0,23.0,
Net Profit,-2.0,30.0,110.0,146.0,251.0,232.0,125.0,60.0,73.0,249.0,359.0,277.0,320
EPS in Rs,-0.12,1.65,6.2,7.38,12.74,11.76,6.39,3.05,3.74,12.7,18.17,13.97,16.17
