,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.25,3.84,8.17,1.08,2.87,1.92,1.72,1.98,2.28,0.42,1.43,1.92,1.72
Expenses,3.25,4.69,8.28,1.61,3.39,2.13,1.97,2.2,2.5,1.87,2.23,2.63,2.60
Operating Profit,-2.0,-0.85,-0.11,-0.53,-0.52,-0.21,-0.25,-0.22,-0.22,-1.45,-0.8,-0.71,-0.88
OPM %,-160.0,-22.14,-1.35,-49.07,-18.12,-10.94,-14.53,-11.11,-9.65,-345.24,-55.94,-36.98,-51.16
Other Income,0.07,0.08,-0.07,0.13,0.1,0.04,0.1,0.1,0.12,0.14,0.09,0.31,0.14
Interest,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.08,0.06,0.07,0.07
Depreciation,0.05,0.05,0.02,0.07,0.03,0.06,0.1,0.19,0.2,0.18,0.17,0.2,0.22
Profit before tax,-1.99,-0.82,-0.2,-0.47,-0.45,-0.23,-0.25,-0.39,-0.4,-1.57,-0.94,-0.67,-1.03
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-1.99,-0.82,-0.2,-0.47,-0.45,-0.24,-0.25,-0.39,-0.4,-1.56,-0.95,-0.66,-1.02
EPS in Rs,-22.19,-9.14,-2.23,-5.24,-5.02,-2.68,-2.79,-4.35,-4.46,-17.4,-10.59,-7.36,-11.37
