,Mar 2009,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1369.0,2801.0,3120.0,3505.0,3767.0,4053.0,4658.0,5424.0,5280.0,5074.0,6369.0,7543.0,7674
Expenses,1219.0,2463.0,2753.0,3054.0,3182.0,3315.0,3864.0,4672.0,4476.0,4211.0,5720.0,6725.0,6705
Operating Profit,150.0,338.0,367.0,451.0,585.0,737.0,794.0,753.0,804.0,863.0,649.0,818.0,968
OPM %,11.0,12.0,12.0,13.0,16.0,18.0,17.0,14.0,15.0,17.0,10.0,11.0,13
Other Income,33.0,132.0,10.0,22.0,563.0,98.0,71.0,61.0,26.0,38.0,25.0,26.0,718
Interest,2.0,1.0,2.0,1.0,0.0,0.0,1.0,10.0,21.0,24.0,29.0,29.0,29
Depreciation,38.0,47.0,66.0,68.0,68.0,70.0,77.0,106.0,142.0,165.0,170.0,180.0,186
Profit before tax,143.0,422.0,310.0,404.0,1079.0,765.0,787.0,697.0,667.0,712.0,476.0,635.0,1471
Tax %,29.0,30.0,33.0,32.0,16.0,33.0,35.0,36.0,23.0,26.0,28.0,26.0,
Net Profit,102.0,294.0,209.0,275.0,902.0,510.0,514.0,448.0,516.0,526.0,343.0,468.0,1115
EPS in Rs,1.27,3.63,2.57,3.39,11.15,6.29,6.36,5.6,6.44,6.55,4.44,5.86,13.84
