,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,17889.0,20677.0,22684.0,23938.0,23517.0,19719.0,17915.0,17631.0,17406.0,16966.0,16730.0,19400.0,21493
Interest,12873.0,15425.0,17107.0,18554.0,18135.0,14529.0,12448.0,12352.0,12103.0,11067.0,10419.0,11145.0,12277
Expenses,5288.0,6351.0,6762.0,7262.0,11443.0,11728.0,17573.0,15142.0,16706.0,10360.0,9263.0,9756.0,10928
Financing Profit,-272.0,-1099.0,-1185.0,-1878.0,-6060.0,-6539.0,-12106.0,-9863.0,-11404.0,-4461.0,-2952.0,-1501.0,-1711
Financing Margin %,-2.0,-5.0,-5.0,-8.0,-26.0,-33.0,-68.0,-56.0,-66.0,-26.0,-18.0,-8.0,-8
Other Income,1681.0,1973.0,2169.0,2139.0,2528.0,3373.0,3746.0,4206.0,3360.0,5559.0,4903.0,4109.0,4298
Depreciation,111.0,127.0,141.0,149.0,196.0,215.0,272.0,304.0,301.0,258.0,172.0,260.0,0
Profit before tax,1298.0,747.0,843.0,111.0,-3728.0,-3381.0,-8632.0,-5961.0,-8344.0,840.0,1779.0,2348.0,2587
Tax %,19.0,24.0,29.0,508.0,22.0,-1.0,27.0,37.0,-2.0,1.0,4.0,11.0,
Net Profit,1050.0,567.0,602.0,-454.0,-2897.0,-3417.0,-6299.0,-3738.0,-8527.0,831.0,1710.0,2099.0,2330
EPS in Rs,13.18,6.14,4.87,-3.68,-16.03,-13.92,-12.88,-4.09,-5.19,0.51,0.9,1.11,1.22
