,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,TTM
Sales,0.90,1.69,3.45,2.22,5.12,4.07,4.18,2.73,0.00,0.00,0.0,0.00,0.0
Expenses,0.88,1.64,3.54,2.27,5.27,4.34,4.51,3.12,0.27,0.19,0.22,0.18,0.21
Operating Profit,0.02,0.05,-0.09,-0.05,-0.15,-0.27,-0.33,-0.39,-0.27,-0.19,-0.22,-0.18,-0.21
OPM %,2.22,2.96,-2.61,-2.25,-2.93,-6.63,-7.89,-14.29,,,,,
Other Income,0.01,0.03,0.24,0.28,0.5,0.41,0.75,0.86,0.29,0.22,0.22,0.20,0.23
Interest,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.0
Depreciation,0.00,0.01,0.00,0.03,0.03,0.02,0.01,0.01,0.01,0.00,0.0,0.00,0.0
Profit before tax,0.03,0.07,0.15,0.2,0.32,0.12,0.41,0.46,0.01,0.03,0.0,0.02,0.02
Tax %,33.33,28.57,13.33,15.0,12.5,33.33,4.88,4.35,0.00,33.33,,0.00,
Net Profit,0.02,0.05,0.12,0.18,0.28,0.09,0.4,0.44,0.01,0.02,0.0,0.02,0.02
EPS in Rs,,,,0.01,0.01,0.0,0.02,0.02,0.00,0.00,0.0,0.00,0.0
