,Mar 2011,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,93.85,14.12,9.37,4.28,0.01,-0.00,-0.00,0.04,-0.00,1.46,0.93,0.49,0.25
Expenses,93.17,13.87,9.13,9.33,0.39,0.13,0.10,0.1,0.27,0.26,0.36,0.28,0.26
Operating Profit,0.68,0.25,0.24,-5.05,-0.38,-0.13,-0.10,-0.06,-0.27,1.2,0.57,0.21,-0.01
OPM %,0.72,1.77,2.56,-117.99,-3800.0,,,-150.0,,82.19,61.29,42.86,-4.00
Other Income,0.29,0.4,0.01,5.1,0.01,-0.00,0.02,-0.02,0.09,0.15,0.23,0.15,0.16
Interest,0.02,0.01,-0.0,-0.0,-0.0,-0.00,-0.00,-0.0,-0.00,0.01,0.02,0.03,0.04
Depreciation,0.78,0.59,0.74,0.66,0.09,-0.00,-0.00,-0.0,-0.00,-0.0,-0.0,-0.0,0.00
Profit before tax,0.17,0.05,-0.49,-0.61,-0.46,-0.13,-0.08,-0.08,-0.18,1.34,0.78,0.33,0.11
Tax %,17.65,20.0,-0.0,-0.0,-0.0,-0.00,-0.00,-0.0,-0.00,-0.0,11.54,24.24,
Net Profit,0.14,0.05,-0.5,-0.61,-0.45,-0.13,-0.08,-0.08,-0.18,1.34,0.69,0.24,0.02
EPS in Rs,0.29,0.05,-0.47,-0.58,-0.43,-0.12,-0.08,-0.08,-0.17,1.27,0.65,0.23,0.02
