,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.0,1.0,1.0,1.0,0,241.0,284.0,362.0,408.0,518.0,784.0,915.0,998
Expenses,0.0,0.0,0.0,0.0,0,210.0,251.0,323.0,361.0,444.0,690.0,846.0,903
Operating Profit,1.0,1.0,1.0,1.0,-0,31.0,33.0,39.0,47.0,74.0,94.0,69.0,96
OPM %,80.0,78.0,77.0,86.0,,13.0,12.0,11.0,11.0,14.0,12.0,8.0,10
Other Income,0.0,0.0,0.0,0.0,0,2.0,8.0,10.0,10.0,8.0,3.0,2.0,3
Interest,0.0,0.0,0.0,0.0,0,4.0,3.0,6.0,6.0,5.0,4.0,9.0,7
Depreciation,0.0,0.0,0.0,0.0,0,5.0,7.0,10.0,13.0,18.0,26.0,28.0,29
Profit before tax,1.0,1.0,1.0,0.0,-0,24.0,31.0,34.0,38.0,61.0,67.0,33.0,63
Tax %,35.0,32.0,34.0,29.0,-22,35.0,29.0,29.0,24.0,27.0,26.0,27.0,
Net Profit,0.0,0.0,0.0,0.0,-0,16.0,22.0,24.0,29.0,44.0,50.0,24.0,47
EPS in Rs,0.23,0.24,0.24,0.14,-0.07,10.46,6.66,6.65,7.26,11.32,12.65,6.08,11.89
