,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,541.0,650.0,695.0,627.0,562.0,450.0,481.0,523.0,481.0,500.0,560.0,599.0,631
Expenses,509.0,587.0,603.0,533.0,477.0,355.0,392.0,450.0,429.0,430.0,551.0,610.0,606
Operating Profit,33.0,63.0,91.0,95.0,85.0,95.0,89.0,74.0,52.0,69.0,9.0,-11.0,25
OPM %,6.0,10.0,13.0,15.0,15.0,21.0,19.0,14.0,11.0,14.0,2.0,-2.0,4
Other Income,2.0,9.0,3.0,2.0,18.0,42.0,40.0,45.0,51.0,19.0,74.0,96.0,61
Interest,11.0,19.0,35.0,45.0,41.0,58.0,78.0,74.0,46.0,38.0,33.0,38.0,36
Depreciation,6.0,11.0,15.0,15.0,18.0,18.0,17.0,16.0,29.0,30.0,29.0,29.0,31
Profit before tax,17.0,42.0,45.0,37.0,44.0,61.0,35.0,28.0,28.0,21.0,22.0,19.0,19
Tax %,32.0,35.0,35.0,34.0,27.0,36.0,38.0,33.0,41.0,-29.0,27.0,27.0,
Net Profit,12.0,28.0,29.0,24.0,32.0,39.0,21.0,19.0,17.0,27.0,16.0,14.0,14
EPS in Rs,0.12,0.28,0.3,0.25,0.33,0.4,0.22,0.19,0.17,0.27,0.17,0.14,0.14
