,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.65,12.08,16.62,16.5,10.0,9.24,6.56,1.88,0.00,0.00,0.04,0.00,0.0
Expenses,6.27,11.62,14.77,15.93,9.71,9.09,6.6,4.67,1.57,0.67,1.89,0.37,0.37
Operating Profit,0.38,0.46,1.85,0.57,0.29,0.15,-0.04,-2.79,-1.57,-0.67,-1.85,-0.37,-0.37
OPM %,5.71,3.81,11.13,3.45,2.9,1.62,-0.61,-148.4,,,-4625.0,,
Other Income,0.01,0.03,0.05,0.06,0.07,0.06,0.2,2.77,0.07,0.05,3.72,0.13,0.14
Interest,0.11,0.08,0.2,0.08,0.05,0.05,0.04,0.02,0.00,0.00,0.0,0.00,0.0
Depreciation,0.09,0.09,0.1,0.19,0.17,0.13,0.1,0.08,0.05,0.04,0.01,0.00,0.0
Profit before tax,0.19,0.32,1.6,0.36,0.14,0.03,0.02,-0.12,-1.55,-0.66,1.86,-0.24,-0.23
Tax %,89.47,34.38,27.5,41.67,42.86,100.0,100.0,0.0,0.00,0.00,6.45,-4.17,
Net Profit,0.01,0.21,1.16,0.21,0.08,0.0,0.01,-0.11,-1.55,-0.66,1.73,-0.25,-0.24
EPS in Rs,0.03,0.64,3.52,0.64,0.24,0.0,0.03,-0.33,-4.70,-2.00,5.24,-0.76,-0.73
