,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,131.0,115.0,76.0,74.0,67.0,66.0,63.0,72.0,92.0,93.0,181.0,286.0,226
Expenses,128.0,113.0,74.0,72.0,66.0,64.0,82.0,98.0,87.0,87.0,169.0,273.0,214
Operating Profit,3.0,3.0,2.0,2.0,1.0,2.0,-20.0,-25.0,5.0,6.0,12.0,13.0,12
OPM %,2.0,2.0,3.0,3.0,2.0,3.0,-31.0,-35.0,5.0,6.0,7.0,5.0,5
Other Income,1.0,1.0,2.0,3.0,2.0,1.0,23.0,31.0,1.0,1.0,1.0,0.0,0
Interest,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
Depreciation,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,10.0,10.0,9
Tax %,31.0,27.0,31.0,23.0,35.0,27.0,17.0,17.0,31.0,28.0,28.0,28.0,
Net Profit,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7
EPS in Rs,1.85,1.76,1.82,4.85,1.62,0.71,1.89,5.06,3.44,4.17,12.39,13.08,12.18
