,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.17,1.16,0.97,1.29,1.52,1.93,1.22,1.67,0.97,0.53,0.72,0.72,0.54
Expenses,1.01,0.84,0.78,0.95,1.16,1.46,0.98,1.55,1.0,0.58,0.8,0.96,0.89
Operating Profit,0.16,0.32,0.19,0.34,0.36,0.47,0.24,0.12,-0.03,-0.05,-0.08,-0.24,-0.35
OPM %,13.68,27.59,19.59,26.36,23.68,24.35,19.67,7.19,-3.09,-9.43,-11.11,-33.33,-64.81
Other Income,0.23,0.09,0.31,0.26,0.13,0.64,0.42,0.43,0.61,0.45,0.75,0.51,0.54
Interest,0.05,0.07,0.02,0.08,0.1,0.16,0.09,0.09,0.09,0.07,0.05,0.01,0.00
Depreciation,0.32,0.33,0.33,0.36,0.37,0.43,0.44,0.44,0.44,0.43,0.43,0.43,0.65
Profit before tax,0.02,0.01,0.15,0.16,0.02,0.52,0.13,0.02,0.05,-0.1,0.19,-0.17,-0.46
Tax %,-0.0,2400.0,40.0,-43.75,-50.0,-76.92,84.62,600.0,360.0,-340.0,31.58,35.29,
Net Profit,0.02,-0.23,0.09,0.23,0.02,0.92,0.03,-0.1,-0.13,-0.45,0.14,-0.12,-0.41
EPS in Rs,0.01,-0.12,0.04,0.12,0.01,0.46,0.02,-0.05,-0.06,-0.22,0.07,-0.06,-0.19
