,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,49.0,78.0,104.0,64.0,54.0,43.0,52.0,54.0,74.0,78.0,62.0,75.0,78
Expenses,43.0,68.0,94.0,57.0,51.0,37.0,43.0,45.0,52.0,54.0,51.0,59.0,62
Operating Profit,6.0,10.0,11.0,7.0,3.0,6.0,9.0,9.0,21.0,25.0,11.0,16.0,17
OPM %,13.0,13.0,10.0,11.0,5.0,14.0,18.0,17.0,29.0,32.0,18.0,21.0,21
Other Income,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,5
Interest,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0
Depreciation,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,4.0,9.0,8.0,3.0,3.0,6.0,9.0,10.0,23.0,27.0,13.0,19.0,20
Tax %,31.0,33.0,32.0,33.0,4.0,48.0,34.0,27.0,25.0,25.0,26.0,26.0,
Net Profit,3.0,6.0,6.0,2.0,2.0,3.0,6.0,7.0,18.0,20.0,9.0,14.0,15
EPS in Rs,2.77,5.94,5.39,1.88,2.41,3.0,5.72,6.98,17.13,19.49,9.1,13.82,14.16
