,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6358.0,6751.0,6560.0,7694.0,8241.0,7099.0,7255.0,8885.0,9698.0,8281.0,12812.0,21452.0,19117
Expenses,5953.0,6163.0,5992.0,6840.0,7766.0,6680.0,6986.0,8448.0,9111.0,7527.0,11820.0,19968.0,18260
Operating Profit,405.0,588.0,568.0,853.0,475.0,419.0,268.0,437.0,586.0,754.0,992.0,1483.0,857
OPM %,6.0,9.0,9.0,11.0,6.0,6.0,4.0,5.0,6.0,9.0,8.0,7.0,4
Other Income,165.0,93.0,73.0,66.0,81.0,66.0,61.0,104.0,26.0,133.0,263.0,236.0,281
Interest,53.0,134.0,137.0,123.0,147.0,96.0,64.0,157.0,239.0,181.0,130.0,234.0,198
Depreciation,143.0,176.0,145.0,263.0,148.0,141.0,137.0,156.0,171.0,175.0,184.0,212.0,223
Profit before tax,374.0,372.0,359.0,533.0,262.0,249.0,128.0,229.0,202.0,530.0,942.0,1273.0,718
Tax %,33.0,27.0,33.0,35.0,35.0,28.0,39.0,42.0,-3.0,28.0,25.0,24.0,
Net Profit,249.0,273.0,241.0,346.0,169.0,179.0,79.0,133.0,207.0,384.0,702.0,966.0,524
EPS in Rs,4.51,4.95,4.37,6.27,3.06,3.25,1.43,2.41,3.75,6.96,12.73,17.52,9.48
