,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.65,0.51,0.5,0.36,1.51,3.2,4.75,0.46,0.2,0.06,0.49,2.09,1.50
Expenses,0.6,0.58,0.6,0.66,1.73,3.05,4.69,2.03,3.6,0.84,1.04,1.36,1.48
Operating Profit,0.05,-0.07,-0.1,-0.3,-0.22,0.15,0.06,-1.57,-3.4,-0.78,-0.55,0.73,0.02
OPM %,7.69,-13.73,-20.0,-83.33,-14.57,4.69,1.26,-341.3,-1700.0,-1300.0,-112.24,34.93,1.33
Other Income,0.17,0.13,0.16,1.68,0.5,2.43,0.38,1.25,0.28,3.12,2.46,5.1,8.20
Interest,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.11,0.04,0.04,0.07,0.04,0.05,0.05,0.03,0.03,0.04,0.18,0.18,0.19
Profit before tax,0.11,0.02,0.02,1.31,0.24,2.52,0.38,-0.35,-3.15,2.3,1.73,5.65,8.03
Tax %,-9.09,0.0,0.0,-4.58,4.17,6.75,76.32,11.43,5.4,-0.43,13.87,15.58,
Net Profit,0.13,0.01,0.02,1.37,0.23,2.35,0.09,-0.31,-2.98,2.31,1.48,4.77,6.92
EPS in Rs,0.43,0.03,0.07,4.57,0.78,7.92,0.3,-1.23,-11.78,9.13,5.85,18.86,27.35
