,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,116.0,113.0,120.0,93.0,98.0,84.0,86.0,109.0,133.0,173.0,238.0,233.0,211
Expenses,111.0,108.0,109.0,86.0,90.0,80.0,82.0,104.0,128.0,168.0,226.0,218.0,200
Operating Profit,5.0,6.0,11.0,7.0,8.0,4.0,4.0,4.0,5.0,5.0,12.0,15.0,12
OPM %,4.0,5.0,9.0,8.0,8.0,4.0,5.0,4.0,4.0,3.0,5.0,7.0,6
Other Income,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Interest,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Profit before tax,2.0,2.0,8.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,10.0,13.0,9
Tax %,36.0,33.0,36.0,37.0,33.0,35.0,33.0,31.0,29.0,30.0,29.0,25.0,
Net Profit,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,7.0,9.0,7
EPS in Rs,1.75,2.17,7.25,2.89,4.05,1.19,1.23,1.94,3.13,3.86,10.58,13.54,9.49
