,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,312.0,558.0,483.0,484.0,431.0,466.0,480.0,350.0,276.0,250.0,462.0,957.0,1194
Expenses,148.0,398.0,342.0,233.0,295.0,325.0,370.0,274.0,224.0,214.0,386.0,760.0,929
Operating Profit,164.0,160.0,141.0,251.0,137.0,141.0,110.0,75.0,52.0,35.0,76.0,197.0,266
OPM %,53.0,29.0,29.0,52.0,32.0,30.0,23.0,22.0,19.0,14.0,16.0,21.0,22
Other Income,20.0,18.0,18.0,8.0,24.0,29.0,49.0,15.0,10.0,20.0,39.0,48.0,42
Interest,21.0,16.0,19.0,55.0,46.0,54.0,55.0,28.0,15.0,31.0,27.0,32.0,32
Depreciation,11.0,14.0,15.0,28.0,27.0,27.0,26.0,22.0,18.0,17.0,17.0,17.0,17
Profit before tax,153.0,149.0,125.0,175.0,87.0,88.0,79.0,40.0,29.0,8.0,72.0,197.0,259
Tax %,26.0,28.0,17.0,19.0,27.0,24.0,23.0,27.0,42.0,97.0,32.0,27.0,
Net Profit,113.0,108.0,100.0,142.0,70.0,76.0,66.0,40.0,24.0,9.0,53.0,149.0,204
EPS in Rs,3.85,3.59,3.4,4.82,2.35,2.61,2.29,1.45,0.91,0.36,1.86,4.66,6.34
