,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.17,0.43,0.15,0.48,0.84,0.83,0.58,0.73,0.84,0.87
Expenses,0.15,0.18,0.19,0.40,0.68,0.41,0.72,1.06,1.03,0.72,0.87,1.05,1.02
Operating Profit,-0.15,-0.18,-0.19,-0.23,-0.25,-0.26,-0.24,-0.22,-0.2,-0.14,-0.14,-0.21,-0.15
OPM %,,,,-135.29,-58.14,-173.33,-50.0,-26.19,-24.1,-24.14,-19.18,-25.0,-17.24
Other Income,0.23,0.23,0.23,0.23,0.22,0.21,0.2,0.19,0.19,0.18,0.18,0.18,0.19
Interest,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.08,0.05,0.04,0.00,-0.03,-0.05,-0.04,-0.03,-0.01,0.04,0.04,-0.03,0.04
Tax %,0.00,20.00,50.00,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,
Net Profit,0.08,0.04,0.02,0.00,-0.03,-0.05,-0.04,-0.03,-0.01,0.03,0.04,-0.03,0.04
EPS in Rs,0.17,0.09,0.04,0.00,-0.07,-0.11,-0.09,-0.07,-0.02,0.07,0.09,-0.07,0.09
