,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.86,9.72,7.85,0.03,0.00,0.00,0.00,0.00,0.00,0.31,0.00,1.97,9.15
Expenses,5.8,14.16,21.87,5.41,1.21,4.02,12.15,3.88,1.68,3.09,1.99,22.53,27.21
Operating Profit,1.06,-4.44,-14.02,-5.38,-1.21,-4.02,-12.15,-3.88,-1.68,-2.78,-1.99,-20.56,-18.06
OPM %,15.45,-45.68,-178.6,-17933.33,,,,,,-896.77,,-1043.65,-197.38
Other Income,1.57,4.36,1.42,14.28,3.55,1.81,-0.72,0.83,0.11,0.02,3.71,24.1,24.09
Interest,2.57,2.96,19.18,6.71,0.93,1.51,0.29,4.44,4.10,5.2,3.53,12.39,13.28
Depreciation,1.87,1.49,1.86,2.22,1.48,1.45,0.81,0.80,0.80,0.78,0.78,2.82,3.43
Profit before tax,-1.81,-4.53,-33.64,-0.03,-0.07,-5.17,-13.97,-8.29,-6.47,-8.74,-2.59,-11.67,-10.68
Tax %,0.0,0.0,0.0,0.0,0.00,0.00,0.43,-118.82,-21.95,-15.33,3.86,23.56,
Net Profit,-1.81,-4.54,-33.64,-0.02,-0.07,-5.17,-13.90,-18.14,-7.89,-10.08,-2.49,-8.92,-8.53
EPS in Rs,-0.53,-1.34,-9.92,-0.01,-0.02,-1.53,-4.10,-5.35,-2.33,-2.97,-0.73,-2.63,-2.51
