,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.0,0.81,3.81,2.6,4.57,14.8,16.4,9.61,5.36,8.0,8.19,10.12
Expenses,0.0,0.0,0.8,4.13,3.0,5.22,15.97,19.79,18.16,6.13,8.55,8.0,8.76
Operating Profit,0.0,0.0,0.01,-0.32,-0.4,-0.65,-1.17,-3.39,-8.55,-0.77,-0.55,0.19,1.36
OPM %,,,1.23,-8.4,-15.38,-14.22,-7.91,-20.67,-88.97,-14.37,-6.88,2.32,13.44
Other Income,0.0,0.0,0.0,0.4,0.45,0.7,0.82,1.29,1.57,7.52,0.92,-0.05,2.87
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.0,0.0,0.01,0.08,0.05,0.05,-0.35,-2.1,-6.98,6.75,0.37,0.04,4.23
Tax %,,,0.0,25.0,40.0,20.0,8.57,-6.19,8.17,14.52,18.92,-350.0,
Net Profit,0.0,0.0,0.0,0.06,0.03,0.05,-0.32,-2.24,-6.42,5.77,0.3,0.17,3.71
EPS in Rs,0.0,0.0,0.0,0.04,0.02,0.03,-0.19,-1.36,-3.89,3.49,0.18,0.1,2.25
