,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,257.0,473.0,289.0,307.0,360.0,375.0,426.0,464.0,469.0,340.0,458.0,594.0,608
Expenses,233.0,447.0,246.0,269.0,264.0,306.0,318.0,347.0,380.0,265.0,363.0,477.0,487
Operating Profit,24.0,26.0,42.0,38.0,96.0,69.0,108.0,117.0,89.0,75.0,96.0,117.0,121
OPM %,9.0,6.0,15.0,13.0,27.0,18.0,25.0,25.0,19.0,22.0,21.0,20.0,20
Other Income,3.0,1.0,1.0,2.0,10.0,4.0,10.0,14.0,9.0,30.0,29.0,20.0,20
Interest,3.0,2.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,4.0,4.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,6
Profit before tax,21.0,21.0,33.0,28.0,88.0,67.0,111.0,123.0,91.0,100.0,118.0,132.0,136
Tax %,34.0,34.0,34.0,35.0,34.0,35.0,34.0,33.0,25.0,20.0,21.0,24.0,
Net Profit,14.0,14.0,22.0,19.0,58.0,44.0,73.0,82.0,68.0,80.0,93.0,100.0,103
EPS in Rs,7.56,7.61,11.77,10.18,31.86,23.85,39.84,45.03,37.12,43.82,51.08,54.64,56.51
