,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,483.0,527.0,459.0,571.0,566.0,490.0,426.0,399.0,373.0,358.0,396.0,386.0,338
Expenses,535.0,520.0,524.0,553.0,600.0,532.0,465.0,358.0,322.0,283.0,294.0,328.0,335
Operating Profit,-52.0,7.0,-65.0,18.0,-34.0,-42.0,-40.0,41.0,52.0,74.0,102.0,58.0,3
OPM %,-11.0,1.0,-14.0,3.0,-6.0,-9.0,-9.0,10.0,14.0,21.0,26.0,15.0,1
Other Income,16.0,53.0,36.0,7.0,11.0,4.0,2.0,19.0,20.0,49.0,23.0,25.0,27
Interest,22.0,23.0,20.0,21.0,21.0,22.0,21.0,28.0,25.0,23.0,10.0,3.0,2
Depreciation,28.0,28.0,27.0,25.0,25.0,18.0,15.0,12.0,11.0,10.0,19.0,17.0,12
Profit before tax,-86.0,9.0,-76.0,-21.0,-68.0,-78.0,-74.0,21.0,36.0,90.0,96.0,63.0,15
Tax %,-10.0,93.0,-11.0,-119.0,-11.0,-10.0,-15.0,45.0,21.0,17.0,12.0,16.0,
Net Profit,-94.0,1.0,-85.0,-44.0,-74.0,-86.0,-84.0,11.0,28.0,75.0,85.0,53.0,12
EPS in Rs,-13.55,0.3,-12.59,-6.83,-8.5,-12.47,-12.41,1.59,3.76,11.0,12.38,7.56,1.75
