,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,109.0,103.0,120.0,92.0,128.0,161.0,178.0,131.0,165.0,160.0,210.0,183.0,199.0
Expenses,91.0,108.0,123.0,95.0,116.0,147.0,152.0,119.0,147.0,146.0,170.0,161.0,175.0
Operating Profit,18.0,-5.0,-4.0,-3.0,11.0,14.0,26.0,12.0,18.0,14.0,40.0,22.0,23.0
OPM %,17.0,-5.0,-3.0,-3.0,9.0,9.0,14.0,10.0,11.0,9.0,19.0,12.0,12.0
Other Income,1.0,2.0,11.0,3.0,68.0,-1.0,-0.0,3.0,6.0,9.0,34.0,2.0,8.0
Interest,13.0,13.0,12.0,11.0,10.0,7.0,4.0,8.0,9.0,8.0,7.0,6.0,4.0
Depreciation,30.0,29.0,20.0,20.0,20.0,20.0,27.0,22.0,18.0,8.0,7.0,8.0,8.0
Profit before tax,-24.0,-45.0,-25.0,-31.0,49.0,-14.0,-5.0,-14.0,-3.0,7.0,59.0,11.0,20.0
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-24.0,-45.0,-25.0,-31.0,49.0,-14.0,-7.0,-15.0,-5.0,8.0,59.0,9.0,20.0
EPS in Rs,-5.98,-10.96,-6.06,-7.57,12.1,-3.4,-1.61,-3.68,-1.32,1.86,14.49,1.85,3.9
