,Mar 2011,Mar 2012,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,20.0,24.0,69.0,103.0,151.0,201.0,220.0,263.0,246.0,203.0,243.0,298.0,334
Expenses,15.0,19.0,59.0,85.0,126.0,160.0,171.0,215.0,197.0,165.0,198.0,233.0,260
Operating Profit,4.0,5.0,10.0,18.0,25.0,41.0,49.0,48.0,49.0,39.0,46.0,64.0,74
OPM %,23.0,22.0,15.0,18.0,17.0,20.0,22.0,18.0,20.0,19.0,19.0,22.0,22
Other Income,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,-2.0,-2
Interest,2.0,2.0,3.0,5.0,8.0,11.0,12.0,13.0,15.0,16.0,17.0,22.0,29
Depreciation,0.0,0.0,0.0,4.0,3.0,4.0,6.0,6.0,10.0,9.0,9.0,10.0,11
Profit before tax,3.0,3.0,7.0,9.0,15.0,27.0,31.0,33.0,25.0,14.0,20.0,29.0,33
Tax %,12.0,14.0,27.0,21.0,33.0,36.0,38.0,11.0,45.0,29.0,28.0,35.0,
Net Profit,2.0,3.0,5.0,7.0,10.0,17.0,19.0,29.0,14.0,10.0,15.0,19.0,23
EPS in Rs,0.79,0.4,0.39,0.54,0.73,1.27,0.92,1.4,0.67,0.49,0.7,0.92,1.05
