,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1562.0,1709.0,1304.0,1349.0,1299.0,1414.0,1603.0,1266.0,1092.0,912.0,1236.0,1369.0,1759
Expenses,1346.0,1487.0,1208.0,1210.0,1164.0,1286.0,1477.0,1169.0,1011.0,845.0,1097.0,1217.0,1497
Operating Profit,216.0,222.0,95.0,139.0,134.0,129.0,126.0,97.0,81.0,67.0,139.0,151.0,262
OPM %,14.0,13.0,7.0,10.0,10.0,9.0,8.0,8.0,7.0,7.0,11.0,11.0,15
Other Income,6.0,23.0,66.0,9.0,12.0,21.0,16.0,21.0,22.0,6.0,26.0,20.0,16
Interest,117.0,126.0,76.0,71.0,68.0,46.0,41.0,31.0,22.0,15.0,7.0,7.0,10
Depreciation,54.0,64.0,39.0,53.0,51.0,48.0,46.0,44.0,41.0,39.0,35.0,35.0,38
Profit before tax,51.0,55.0,46.0,24.0,27.0,54.0,55.0,43.0,40.0,19.0,122.0,130.0,229
Tax %,38.0,33.0,16.0,43.0,45.0,29.0,42.0,35.0,35.0,29.0,23.0,24.0,
Net Profit,32.0,38.0,39.0,14.0,15.0,38.0,32.0,28.0,26.0,14.0,94.0,98.0,179
EPS in Rs,0.73,0.93,1.57,0.56,0.59,1.53,1.14,1.0,0.95,0.5,3.39,3.56,6.47
