,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,243.35,135.07,85.93,75.04,13.0,0.47,0.09,0.05,0.33,0.01,0.00,0.00,0.0
Expenses,244.96,140.29,94.94,83.54,22.47,5.96,2.89,4.94,3.11,1.2,0.72,0.76,0.62
Operating Profit,-1.61,-5.22,-9.01,-8.5,-9.47,-5.49,-2.8,-4.89,-2.78,-1.19,-0.72,-0.76,-0.62
OPM %,-0.66,-3.86,-10.49,-11.33,-72.85,-1168.09,-3111.11,-9780.0,-842.42,-11900.0,,,
Other Income,1.77,3.3,1.19,2.49,-25.34,1.47,1.89,9.0,3.49,1.51,13.65,7.31,0.96
Interest,5.08,6.91,5.11,4.33,2.19,0.95,0.47,0.61,1.66,5.71,0.75,0.12,0.37
Depreciation,0.9,0.69,0.55,0.73,0.42,0.24,0.14,0.1,0.08,0.07,0.01,0.00,0.0
Profit before tax,-5.82,-9.52,-13.48,-11.07,-37.42,-5.21,-1.52,3.4,-1.03,-5.46,12.17,6.43,-0.03
Tax %,2.58,0.74,0.0,8.04,0.0,0.0,0.0,1.18,0.0,0.0,0.08,0.00,
Net Profit,-5.67,-9.45,-13.48,-10.19,-37.43,-5.22,-1.52,3.36,-1.03,-5.45,12.16,6.43,-0.03
EPS in Rs,-5.96,-9.93,-14.16,-10.24,-35.92,-5.01,-1.46,3.22,-0.99,-5.23,11.67,6.17,-0.03
