,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,616.0,815.0,892.0,974.0,956.0,1168.0,1203.0,1442.0,1496.0,832.0,1112.0,1694.0,1731
Expenses,483.0,620.0,682.0,735.0,749.0,892.0,979.0,1170.0,1180.0,744.0,1017.0,1403.0,1473
Operating Profit,133.0,194.0,210.0,239.0,207.0,275.0,223.0,272.0,315.0,88.0,94.0,291.0,257
OPM %,22.0,24.0,24.0,25.0,22.0,24.0,19.0,19.0,21.0,11.0,8.0,17.0,15
Other Income,11.0,2.0,4.0,3.0,17.0,22.0,26.0,23.0,22.0,59.0,98.0,79.0,156
Interest,7.0,11.0,12.0,11.0,5.0,6.0,9.0,17.0,19.0,11.0,7.0,13.0,18
Depreciation,17.0,23.0,26.0,31.0,30.0,28.0,31.0,33.0,47.0,47.0,50.0,58.0,60
Profit before tax,120.0,162.0,176.0,200.0,190.0,264.0,210.0,245.0,272.0,89.0,135.0,298.0,335
Tax %,35.0,34.0,34.0,35.0,37.0,31.0,39.0,38.0,27.0,37.0,45.0,32.0,
Net Profit,78.0,107.0,115.0,130.0,107.0,171.0,127.0,153.0,197.0,56.0,74.0,204.0,234
EPS in Rs,3.27,4.48,4.83,5.47,4.51,7.3,5.45,6.68,8.62,2.44,3.34,9.04,10.35
