,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,10.37,8.78,13.01,7.45,1.53,1.23,1.19,1.07,0.25,0.03,1.03,0.34,0.13
Expenses,10.25,8.73,12.96,7.4,1.51,1.18,1.21,1.08,0.31,0.17,4.79,0.45,0.27
Operating Profit,0.12,0.05,0.05,0.05,0.02,0.05,-0.02,-0.01,-0.06,-0.14,-3.76,-0.11,-0.14
OPM %,1.16,0.57,0.38,0.67,1.31,4.07,-1.68,-0.93,-24.00,-466.67,-365.05,-32.35,-107.69
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.06,0.0,0.0,0.01,-0.89
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00
Profit before tax,0.12,0.05,0.05,0.05,0.02,0.05,0.02,0.04,0.00,-0.14,-3.76,-0.1,-1.03
Tax %,25.0,20.0,20.0,20.0,0.0,20.0,50.0,25.0,,0.0,0.0,0.0,
Net Profit,0.09,0.04,0.04,0.04,0.02,0.04,0.02,0.03,0.00,-0.14,-3.76,-0.1,-1.03
EPS in Rs,0.18,0.08,0.08,0.08,0.04,0.08,0.04,0.06,0.00,-0.28,-7.52,-0.2,-2.06
