,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,46.0,66.0,77.0,87.0,70.0,67.0,101.0,128.0,115.0,144.0,176.0,225.0,213
Expenses,37.0,49.0,62.0,69.0,57.0,56.0,83.0,108.0,97.0,100.0,128.0,163.0,158
Operating Profit,9.0,17.0,15.0,19.0,12.0,10.0,18.0,20.0,19.0,44.0,48.0,62.0,55
OPM %,20.0,26.0,19.0,21.0,18.0,15.0,17.0,16.0,16.0,31.0,27.0,28.0,26
Other Income,2.0,2.0,2.0,3.0,3.0,3.0,4.0,6.0,5.0,4.0,3.0,9.0,10
Interest,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2
Profit before tax,11.0,17.0,16.0,20.0,14.0,12.0,20.0,24.0,22.0,47.0,50.0,69.0,63
Tax %,32.0,34.0,33.0,32.0,32.0,31.0,34.0,28.0,24.0,26.0,27.0,26.0,
Net Profit,7.0,11.0,10.0,14.0,9.0,8.0,13.0,18.0,17.0,34.0,36.0,51.0,46
EPS in Rs,2.08,3.28,2.91,4.08,2.88,2.49,4.17,5.46,5.28,10.67,11.33,15.8,14.22
