,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.54,6.72,1.06,0.11,4.04,2.6,0.12,0.11,0.57,0.37,0.12,1.75,0.81
Expenses,4.59,6.52,1.61,0.48,4.9,3.95,0.77,0.64,1.22,1.46,1.53,6.93,2.14
Operating Profit,-0.05,0.2,-0.55,-0.37,-0.86,-1.35,-0.65,-0.53,-0.65,-1.09,-1.41,-5.18,-1.33
OPM %,-1.1,2.98,-51.89,-336.36,-21.29,-51.92,-541.67,-481.82,-114.04,-294.59,-1175.0,-296.0,-164.20
Other Income,0.02,0.02,0.04,0.04,0.04,0.03,0.64,0.08,0.05,0.08,0.13,-0.03,0.03
Interest,0.02,0.07,0.02,0.0,0.16,0.01,0.0,0.0,0.07,0.4,0.62,1.01,1.10
Depreciation,0.06,0.06,0.06,0.22,0.24,0.42,0.29,0.2,0.19,0.13,0.11,0.09,0.08
Profit before tax,-0.11,0.09,-0.59,-0.55,-1.22,-1.75,-0.3,-0.65,-0.86,-1.54,-2.01,-6.31,-2.48
Tax %,27.27,33.33,32.2,116.36,4.92,-7.43,-350.0,-15.38,-45.35,10.39,19.4,-52.3,
Net Profit,-0.08,0.06,-0.41,0.09,-1.16,-1.88,-1.34,-0.75,-1.25,-1.38,-1.62,-9.61,-5.79
EPS in Rs,-0.24,0.18,-1.25,0.28,-3.55,-5.75,-4.1,-2.29,-3.82,-4.22,-4.95,-29.39,-17.70
