,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,68.96,14.8,2.66,4.07,2.34,3.95,1.58,0.77,1.16,0.42,1.54,0.02,0.0
Expenses,68.27,14.84,2.54,4.15,2.67,4.32,2.02,1.03,1.54,1.08,2.99,0.17,0.64
Operating Profit,0.69,-0.04,0.12,-0.08,-0.33,-0.37,-0.44,-0.26,-0.38,-0.66,-1.45,-0.15,-0.64
OPM %,1.0,-0.27,4.51,-1.97,-14.1,-9.37,-27.85,-33.77,-32.76,-157.14,-94.16,-750.0,
Other Income,0.26,0.29,0.3,0.47,0.18,0.31,0.38,0.45,0.15,0.28,1.85,2.56,0.0
Interest,0.66,0.04,0.19,0.16,0.02,0.01,0.01,0.0,0.0,0.0,0.13,0.02,0.01
Depreciation,0.01,0.01,0.03,0.06,0.06,0.06,0.04,0.03,0.03,0.03,0.02,0.03,0.03
Profit before tax,0.28,0.2,0.2,0.17,-0.23,-0.13,-0.11,0.16,-0.26,-0.41,0.25,2.36,-0.68
Tax %,21.43,20.0,20.0,5.88,4.35,7.69,36.36,18.75,3.85,0.0,0.0,11.44,
Net Profit,0.22,0.16,0.16,0.16,-0.22,-0.12,-0.06,0.13,-0.26,-0.41,0.25,2.09,-0.96
EPS in Rs,1.11,0.81,0.81,0.81,-1.11,-0.61,-0.3,0.66,-1.31,-2.07,1.26,10.56,-4.85
