,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.2,1.18,2.14,4.41,4.17,-0.26,0.01,0.12,0.27,0.14,0.14,-0.00,0.0
Expenses,2.3,2.58,3.26,5.92,5.26,1.58,0.54,0.3,0.41,0.33,0.42,0.33,0.43
Operating Profit,-1.1,-1.4,-1.12,-1.51,-1.09,-1.84,-0.53,-0.18,-0.14,-0.19,-0.28,-0.33,-0.43
OPM %,-91.67,-118.64,-52.34,-34.24,-26.14,,-5300.0,-150.0,-51.85,-135.71,-200.0,,
Other Income,0.31,1.06,1.37,0.1,0.09,0.23,0.39,0.21,0.7,0.11,2.77,-0.00,0.0
Interest,-0.0,-0.0,-0.0,0.05,0.09,0.09,0.08,0.09,0.09,0.08,0.07,0.07,0.03
Depreciation,0.21,0.18,0.13,1.29,0.11,0.09,0.09,0.09,0.09,0.09,0.09,-0.00,0.0
Profit before tax,-1.0,-0.52,0.12,-2.75,-1.2,-1.79,-0.31,-0.15,0.38,-0.25,2.33,-0.40,-0.46
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,
Net Profit,-1.0,-0.52,0.12,-2.75,-1.2,-1.79,-0.31,-0.15,0.38,-0.25,2.33,-0.40,-0.46
EPS in Rs,-0.86,-0.45,0.1,-2.36,-1.03,-1.54,-0.27,-0.13,0.33,-0.21,2.0,-0.34,-0.39
