,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,159.0,186.0,251.0,253.0,213.0,237.0,199.0,171.0,177.0,179.0,224.0,163.0,170
Expenses,138.0,161.0,216.0,224.0,193.0,207.0,186.0,148.0,159.0,155.0,194.0,144.0,150
Operating Profit,21.0,25.0,34.0,29.0,20.0,29.0,13.0,24.0,19.0,24.0,30.0,19.0,21
OPM %,13.0,14.0,14.0,11.0,9.0,12.0,6.0,14.0,10.0,13.0,13.0,12.0,12
Other Income,-1.0,-0.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2
Interest,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,8.0,13.0,14
Depreciation,4.0,5.0,5.0,9.0,9.0,9.0,9.0,8.0,11.0,11.0,13.0,13.0,12
Profit before tax,12.0,15.0,28.0,19.0,7.0,16.0,1.0,13.0,5.0,8.0,11.0,-6.0,-4
Tax %,26.0,26.0,26.0,12.0,14.0,23.0,9.0,22.0,30.0,24.0,17.0,2.0,
Net Profit,9.0,11.0,21.0,17.0,6.0,13.0,1.0,10.0,4.0,6.0,9.0,-6.0,-5
EPS in Rs,5.74,7.36,13.78,10.91,3.83,8.25,0.76,6.35,2.36,3.95,5.82,-3.78,-3.24
