,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,61.0,67.0,80.0,92.0,87.0,88.0,110.0,125.0,110.0,108.0,164.0,186.0,225
Expenses,52.0,58.0,74.0,85.0,81.0,80.0,99.0,112.0,101.0,101.0,147.0,167.0,203
Operating Profit,9.0,8.0,6.0,6.0,7.0,8.0,12.0,13.0,9.0,7.0,17.0,19.0,22
OPM %,15.0,12.0,7.0,7.0,8.0,9.0,11.0,10.0,8.0,7.0,10.0,10.0,10
Other Income,2.0,2.0,3.0,2.0,1.0,0.0,0.0,-0.0,1.0,0.0,3.0,1.0,3
Interest,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4
Depreciation,3.0,6.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3
Profit before tax,5.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,2.0,-1.0,12.0,13.0,18
Tax %,72.0,16.0,69.0,37.0,36.0,35.0,37.0,30.0,33.0,-14.0,25.0,28.0,
Net Profit,2.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,-1.0,9.0,10.0,14
EPS in Rs,10.0,6.47,1.53,3.13,6.93,0.32,0.58,0.74,0.28,-0.21,1.69,1.85,2.68
