,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.64,3.83,3.66,3.95,3.96,3.67,2.9,2.1,1.81,2.03,1.8,1.04,0.0
Expenses,1.12,3.05,9.93,6.39,1.01,1.18,4.32,2.06,2.06,1.39,2.34,1.61,1.72
Operating Profit,1.52,0.78,-6.27,-2.44,2.95,2.49,-1.42,0.04,-0.25,0.64,-0.54,-0.57,-1.72
OPM %,57.58,20.37,-171.31,-61.77,74.49,67.85,-48.97,1.9,-13.81,31.53,-30.0,-54.81,
Other Income,0.71,2.64,0.73,0.15,0.0,1.29,4.35,0.9,0.74,0.0,1.75,0.0,1.06
Interest,0.0,0.02,0.0,0.04,0.0,1.41,0.99,1.09,0.96,0.01,0.01,0.01,0.0
Depreciation,0.27,0.36,0.36,0.52,0.32,0.32,0.32,0.32,0.29,0.33,0.33,0.34,0.32
Profit before tax,1.96,3.04,-5.9,-2.85,2.63,2.05,1.62,-0.47,-0.76,0.3,0.87,-0.92,-0.98
Tax %,0.0,0.0,0.0,0.0,20.53,21.95,93.83,-95.74,59.21,143.33,45.98,-428.26,
Net Profit,1.96,3.04,-5.9,-2.85,2.1,1.6,0.11,-0.91,-0.32,-0.13,0.48,-4.85,-5.04
EPS in Rs,0.89,1.37,-2.68,-1.29,0.95,0.72,0.05,-0.41,-0.14,-0.06,0.22,-2.19,-2.2800000000000002
