,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,7.27,6.6,2.91,2.11,3.09,2.64,4.53,3.77,2.84,2.15,1.74,3.47,4.33
Expenses,6.11,4.23,2.88,1.67,2.04,3.95,3.53,3.63,3.3,1.99,2.43,4.06,4.17
Operating Profit,1.16,2.37,0.03,0.44,1.05,-1.31,1.0,0.14,-0.46,0.16,-0.69,-0.59,0.16
OPM %,15.96,35.91,1.03,20.85,33.98,-49.62,22.08,3.71,-16.2,7.44,-39.66,-17.0,3.70
Other Income,0.4,-0.05,1.96,1.1,-0.07,3.34,0.77,0.49,0.35,0.38,1.18,0.43,0.00
Interest,0.42,0.46,0.51,0.85,0.86,0.6,0.68,0.85,1.03,0.35,0.92,0.86,0.74
Depreciation,0.39,1.56,0.56,0.68,0.69,0.73,0.68,0.67,0.47,0.57,0.52,0.55,0.57
Profit before tax,0.75,0.3,0.92,0.01,-0.57,0.7,0.41,-0.89,-1.61,-0.38,-0.95,-1.57,-1.15
Tax %,24.0,76.67,20.65,100.0,29.82,-5.71,-2.44,-2.25,26.71,15.79,20.0,22.93,
Net Profit,0.57,0.07,0.72,0.0,-0.4,0.74,0.42,-0.9,-1.18,-0.32,-0.76,-1.2,-0.78
EPS in Rs,1.34,0.17,1.7,0.0,-0.94,1.75,0.99,-2.12,-2.78,-0.75,-1.79,-2.83,-1.84
