,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,595.0,1998.0,162.0,198.0,189.0,229.0,351.0,589.0,717.0,737.0,981.0,1464.0,1897
Expenses,534.0,1901.0,41.0,48.0,120.0,97.0,140.0,191.0,203.0,201.0,368.0,621.0,853
Operating Profit,61.0,97.0,121.0,150.0,69.0,132.0,211.0,398.0,514.0,536.0,613.0,843.0,1044
OPM %,10.0,5.0,75.0,76.0,37.0,58.0,60.0,68.0,72.0,73.0,63.0,58.0,55
Other Income,1.0,13.0,6.0,8.0,2.0,6.0,1.0,3.0,2.0,0.0,1.0,1.0,0
Interest,0.0,0.0,2.0,5.0,12.0,38.0,97.0,207.0,283.0,290.0,332.0,532.0,676
Depreciation,1.0,1.0,3.0,4.0,3.0,4.0,6.0,7.0,11.0,11.0,10.0,44.0,72
Profit before tax,60.0,109.0,123.0,149.0,56.0,96.0,108.0,187.0,222.0,236.0,273.0,268.0,297
Tax %,32.0,30.0,33.0,36.0,22.0,39.0,40.0,27.0,27.0,25.0,25.0,24.0,
Net Profit,41.0,77.0,82.0,95.0,44.0,58.0,65.0,136.0,161.0,177.0,205.0,205.0,231
EPS in Rs,2.0,3.74,4.01,4.65,2.13,2.83,3.16,6.61,7.86,8.62,9.96,9.93,11.22
