,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83
Reserves,85.37,91.54,98.2,102.69,110.03,106.47,110.32,112.14,111.59,111.06,121.68,123.74,124.8
Borrowings,21.55,19.27,41.47,31.44,22.93,7.52,3.03,12.12,10.77,2.21,6.01,1.04,29.57
Other Liabilities,48.73,55.28,49.13,38.82,34.84,35.29,27.72,23.73,17.32,18.17,21.88,31.87,38.22
Total Liabilities,171.48,181.92,204.63,188.78,183.63,165.11,156.9,163.82,155.51,147.27,165.4,172.48,208.42
Fixed Assets,45.81,52.36,80.23,66.8,53.51,38.02,26.35,14.9,14.98,14.68,34.51,29.03,25.91
CWIP,0.08,0.0,0.0,0.0,0.0,0.0,1.14,4.34,6.59,12.03,13.64,16.19,17.82
Investments,0.38,0.28,1.5,1.14,1.32,1.52,4.1,1.07,0.45,1.51,3.15,0.22,0.23
Other Assets,125.21,129.28,122.9,120.84,128.8,125.57,125.31,143.51,133.49,119.05,114.1,127.04,164.46
Total Assets,171.48,181.92,204.63,188.78,183.63,165.11,156.9,163.82,155.51,147.27,165.4,172.48,208.42
