,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,223.0,241.0,266.0,297.0,338.0,372.0,405.0,471.0,472.0,536.0,668.0,764.0,789
Expenses,210.0,224.0,246.0,282.0,316.0,354.0,384.0,436.0,432.0,471.0,580.0,670.0,686
Operating Profit,13.0,16.0,20.0,16.0,22.0,18.0,21.0,35.0,39.0,65.0,87.0,94.0,103
OPM %,6.0,7.0,7.0,5.0,6.0,5.0,5.0,8.0,8.0,12.0,13.0,12.0,13
Other Income,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,7
Interest,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2
Profit before tax,11.0,14.0,19.0,15.0,19.0,17.0,22.0,36.0,41.0,64.0,87.0,97.0,108
Tax %,35.0,31.0,36.0,36.0,35.0,37.0,34.0,35.0,26.0,25.0,26.0,25.0,
Net Profit,7.0,10.0,12.0,10.0,13.0,11.0,15.0,24.0,31.0,48.0,65.0,72.0,80
EPS in Rs,4.78,6.3,7.84,6.4,8.32,7.18,9.57,15.47,20.12,31.8,42.82,47.58,52.50
