,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,375.0,427.0,467.0,400.0,275.0,396.0,391.0,371.0,496.0,549.0,470.0,552.0,522
Expenses,397.0,410.0,503.0,443.0,261.0,363.0,393.0,381.0,466.0,546.0,467.0,562.0,525
Operating Profit,-23.0,17.0,-36.0,-43.0,14.0,34.0,-2.0,-10.0,30.0,3.0,3.0,-10.0,-3
OPM %,-6.0,4.0,-8.0,-11.0,5.0,9.0,-1.0,-3.0,6.0,1.0,1.0,-2.0,-1
Other Income,1.0,7.0,7.0,19.0,5.0,2.0,1.0,1.0,1.0,2.0,-0.0,1.0,0
Interest,23.0,26.0,29.0,23.0,15.0,16.0,19.0,21.0,21.0,15.0,12.0,9.0,6
Depreciation,11.0,9.0,8.0,3.0,2.0,2.0,4.0,5.0,7.0,6.0,7.0,11.0,10
Profit before tax,-55.0,-10.0,-65.0,-50.0,2.0,18.0,-24.0,-35.0,3.0,-17.0,-17.0,-30.0,-20
Tax %,29.0,11.0,35.0,38.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.0,-0.0,-0.0,
Net Profit,-39.0,-9.0,-43.0,-31.0,2.0,18.0,-24.0,-35.0,3.0,-14.0,-17.0,-30.0,-20
EPS in Rs,-75.01,-17.62,-81.09,-58.93,3.83,35.05,-45.43,-66.7,5.45,-27.22,-31.49,-56.42,-37.62
