,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,16,16,20,20,20,20,20,20,20,20.0
Reserves,104,96,51,32,1,234,218,200,186,154,138,126,123.0
Preference Capital,0,30,30,80,80,0,65,85,85,102,105,105,
Borrowings,286,308,352,311,322,292,222,202,189,226,242,226,325.0
Other Liabilities,25,69,73,124,132,40,107,121,124,130,130,134,33.0
Total Liabilities,427,486,489,482,470,585,567,543,519,529,530,505,501.0
Fixed Assets,1,442,441,431,418,475,461,448,435,422,416,411,408.0
CWIP,353,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,39,2,1,8,6,21,22,14,2,2,3,3,3.0
Other Assets,35,42,47,44,47,89,85,82,82,105,111,91,90.0
Total Assets,427,486,489,482,470,585,567,543,519,529,530,505,501.0
