,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.04,0.03,0.06,0.04,0.04,0.04,0.05,0.03,0.03,0.03,0.1,0.00,0.00
Expenses,0.03,0.04,0.06,0.04,0.04,0.07,0.05,0.04,0.04,0.04,0.03,0.06,0.04
Operating Profit,0.01,-0.01,0.0,0.0,0.0,-0.03,0.0,-0.01,-0.01,-0.01,0.07,-0.06,-0.04
OPM %,25.0,-33.33,0.0,0.0,0.0,-75.0,0.0,-33.33,-33.33,-33.33,70.0,,
Other Income,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00
Interest,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00
Depreciation,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00
Profit before tax,0.02,0.00,0.01,0.01,0.01,-0.02,0.01,0.00,0.00,0.00,0.08,-0.06,-0.04
Tax %,0.0,,0.0,0.0,0.0,0.0,0.0,,,,25.0,0.00,0.00
Net Profit,0.02,0.00,0.01,0.01,0.01,-0.02,0.01,0.00,0.00,0.00,0.06,-0.06,-0.04
EPS in Rs,0.4,0.00,0.2,0.2,0.2,-0.4,0.2,0.00,0.00,0.00,1.2,-1.20,-0.80
