,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5272.0,6308.0,8254.0,9471.0,9477.0,11179.0,12808.0,14721.0,14471.0,10359.0,12789.0,15078.0,15832
Expenses,4523.0,5452.0,7385.0,8528.0,8289.0,9805.0,11400.0,13159.0,13014.0,8994.0,11387.0,13485.0,14125
Operating Profit,749.0,855.0,869.0,944.0,1187.0,1374.0,1408.0,1562.0,1457.0,1366.0,1402.0,1593.0,1707
OPM %,14.0,14.0,11.0,10.0,13.0,12.0,11.0,11.0,10.0,13.0,11.0,11.0,11
Other Income,41.0,56.0,73.0,94.0,59.0,102.0,21.0,148.0,40.0,132.0,3725.0,125.0,120
Interest,19.0,12.0,14.0,9.0,79.0,153.0,114.0,117.0,108.0,37.0,64.0,79.0,94
Depreciation,108.0,122.0,140.0,155.0,175.0,226.0,267.0,344.0,418.0,394.0,440.0,502.0,532
Profit before tax,663.0,777.0,787.0,874.0,992.0,1097.0,1048.0,1249.0,972.0,1068.0,4623.0,1138.0,1202
Tax %,30.0,31.0,31.0,29.0,29.0,27.0,34.0,32.0,22.0,25.0,6.0,28.0,
Net Profit,449.0,551.0,546.0,616.0,700.0,804.0,694.0,847.0,762.0,803.0,4357.0,823.0,874
EPS in Rs,5.25,6.46,6.41,7.23,8.2,9.42,8.13,9.95,9.14,9.53,51.38,9.68,10.25
