,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,85,85,85,85,85,85,85,85,85,85,85,85,85
Reserves,2602,2995,3375,3756,4305,4947,5344,6022,6382,7187,10499,11047,12439
Borrowings,27,51,35,58,115,187,60,89,196,509,520,588,743
Other Liabilities,1208,8178,8999,9989,10866,12546,14326,16235,17688,20625,2799,3039,3791
Total Liabilities,3923,11309,12494,13887,15370,17765,19815,22431,24351,28406,13902,14760,17058
Fixed Assets,1104,1677,1686,1781,1975,2259,2681,3080,3248,3599,3361,3685,4112
CWIP,27,61,63,115,192,149,241,300,405,431,341,525,433
Investments,993,6787,7890,8817,10446,11884,12490,14328,15816,18807,5558,5106,7051
Other Assets,1797,2784,2855,3175,2757,3474,4402,4723,4883,5570,4642,5444,5462
Total Assets,3923,11309,12494,13887,15370,17765,19815,22431,24351,28406,13902,14760,17058
