,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1327.0,1395.0,1563.0,1539.0,1628.0,1577.0,1626.0,2015.0,1748.0,1695.0,1789.0,2151.0,1905.0
Expenses,1133.0,1188.0,1374.0,1363.0,1413.0,1410.0,1467.0,1836.0,1571.0,1505.0,1633.0,1913.0,1687.0
Operating Profit,194.0,207.0,189.0,176.0,215.0,167.0,159.0,178.0,177.0,190.0,156.0,238.0,219.0
OPM %,15.0,15.0,12.0,11.0,13.0,11.0,10.0,9.0,10.0,11.0,9.0,11.0,11.0
Other Income,2.0,1.0,2.0,1.0,-5.0,-3.0,-10.0,5.0,3.0,0.0,2.0,2.0,14.0
Interest,28.0,29.0,26.0,27.0,26.0,26.0,28.0,28.0,32.0,36.0,30.0,34.0,32.0
Depreciation,75.0,78.0,74.0,74.0,77.0,77.0,83.0,85.0,90.0,92.0,96.0,97.0,100.0
Profit before tax,93.0,101.0,91.0,76.0,107.0,61.0,39.0,71.0,58.0,63.0,33.0,109.0,101.0
Tax %,29.0,33.0,37.0,24.0,24.0,22.0,23.0,26.0,27.0,26.0,24.0,27.0,23.0
Net Profit,66.0,67.0,57.0,58.0,82.0,48.0,30.0,52.0,42.0,46.0,25.0,80.0,78.0
EPS in Rs,2.95,3.02,2.57,2.62,3.69,2.15,1.33,2.33,1.91,2.08,1.12,3.6,3.48
