,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1604.0,2165.0,2494.0,2933.0,3445.0,4198.0,4287.0,4760.0,5308.0,5551.0,6370.0,7247.0,7541
Expenses,1494.0,2017.0,2316.0,2735.0,3140.0,3820.0,3916.0,4312.0,4758.0,4749.0,5649.0,6546.0,6737
Operating Profit,109.0,148.0,178.0,198.0,305.0,378.0,372.0,448.0,550.0,802.0,721.0,701.0,803
OPM %,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,10.0,14.0,11.0,10.0,11
Other Income,3.0,4.0,9.0,6.0,5.0,7.0,8.0,-1.0,9.0,-22.0,-21.0,11.0,18
Interest,38.0,44.0,41.0,63.0,68.0,70.0,88.0,86.0,106.0,108.0,107.0,126.0,131
Depreciation,42.0,50.0,65.0,94.0,107.0,143.0,174.0,201.0,296.0,295.0,311.0,362.0,384
Profit before tax,32.0,57.0,81.0,47.0,134.0,172.0,119.0,161.0,156.0,377.0,283.0,225.0,306
Tax %,17.0,21.0,-0.0,17.0,55.0,21.0,23.0,29.0,28.0,35.0,23.0,26.0,
Net Profit,27.0,45.0,82.0,39.0,60.0,135.0,91.0,115.0,112.0,246.0,218.0,166.0,229
EPS in Rs,1.2,2.02,3.7,1.76,2.72,6.08,4.08,5.15,5.04,11.06,9.78,7.45,10.28
