,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,6,6,6,6,8,8,8
Reserves,25,21,28,41,9,22,138,141,88,105,120,80,44
Borrowings,261,287,729,919,1195,1556,2026,2557,2454,1671,1528,1587,1859
Other Liabilities,115,224,399,526,497,563,569,689,427,186,212,299,353
Total Liabilities,405,536,1161,1490,1707,2145,2739,3393,2974,1968,1867,1974,2263
Fixed Assets,12,11,11,11,13,59,71,72,58,52,50,49,49
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,97,84,113,192,175,92,178,195,265,90,104,105,129
Other Assets,296,441,1037,1288,1519,1995,2490,3125,2650,1826,1714,1819,2086
Total Assets,405,536,1161,1490,1707,2145,2739,3393,2974,1968,1867,1974,2263
