,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,196,227.0,264.0,299.0,321.0,312.0,297.0,346.0,358.0,150.0,253.0,375.0,384
Expenses,159,190.0,230.0,270.0,304.0,314.0,296.0,332.0,301.0,151.0,210.0,298.0,313
Operating Profit,38,37.0,34.0,29.0,17.0,-1.0,1.0,14.0,57.0,-1.0,43.0,77.0,71
OPM %,19,16.0,13.0,10.0,5.0,-0.0,0.0,4.0,16.0,-0.0,17.0,20.0,19
Other Income,3,9.0,10.0,8.0,8.0,9.0,-2.0,9.0,-17.0,20.0,13.0,31.0,30
Interest,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,15.0,14.0,14
Depreciation,13,15.0,19.0,25.0,28.0,33.0,30.0,29.0,57.0,32.0,27.0,32.0,37
Profit before tax,25,30.0,25.0,12.0,-3.0,-25.0,-31.0,-5.0,-39.0,-29.0,14.0,62.0,49
Tax %,30,23.0,23.0,18.0,109.0,14.0,-71.0,-19.0,2.0,-1.0,0.0,-54.0,
Net Profit,17,23.0,19.0,9.0,0.0,-22.0,-53.0,-6.0,-38.0,-29.0,14.0,96.0,81
EPS in Rs,,4.99,4.02,2.01,0.06,-4.65,-11.37,-1.35,-8.13,-6.25,2.88,20.35,17.31
