,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,76.0,89.0,90.0,94.0,97.0,101.0,114.0,135.0,132.0,127.0,176.0,226.0,265
Expenses,62.0,73.0,71.0,76.0,84.0,82.0,92.0,105.0,110.0,99.0,130.0,171.0,200
Operating Profit,14.0,16.0,18.0,17.0,13.0,19.0,22.0,30.0,22.0,28.0,45.0,54.0,65
OPM %,18.0,18.0,20.0,18.0,13.0,19.0,19.0,22.0,17.0,22.0,26.0,24.0,24
Other Income,1.0,0.0,1.0,-0.0,0.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,5
Interest,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4
Depreciation,2.0,3.0,3.0,5.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,9.0,11
Profit before tax,11.0,12.0,15.0,10.0,2.0,9.0,13.0,21.0,16.0,26.0,41.0,45.0,55
Tax %,32.0,33.0,35.0,42.0,82.0,42.0,36.0,24.0,26.0,29.0,26.0,27.0,
Net Profit,7.0,8.0,10.0,5.0,0.0,5.0,8.0,16.0,12.0,18.0,30.0,33.0,41
EPS in Rs,2.34,2.6,3.09,1.75,0.21,1.73,2.77,5.17,3.76,5.93,9.61,10.52,12.90
